PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
196,(RV) Susquehanna,K,FMC,5,1.0,,,4.0,10.0,10.0,FG,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,27.0,No Good,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
197,(RV) Susquehanna,,SUS,5,1.0,,,1.0,10.0,25.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susquehanna,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
198,(RV) Susquehanna,D,SUS,5,1.0,15.0,1.0,0.0,10.0,25.0,Run,Rush,5.0,Michael Ruisch,,,,,,,Peyton Snopek,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,0,1,,,,,,,
199,(RV) Susquehanna,D,SUS,5,1.0,15.0,2.0,2.0,5.0,20.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Kyle Good,,,,Thomas Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,0,1,,,,,,,
200,(RV) Susquehanna,D,SUS,5,1.0,15.0,3.0,3.0,5.0,20.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Samuel Darrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missed FG,0:00,0,21,21,0,1,0,1,,,,,,,
201,(RV) Susquehanna,K,SUS,5,1.0,,,4.0,5.0,20.0,FG Block,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,37.0,No Good,,,,,,,,,0:00,0,21,21,0,1,0,1,,,,,,,
202,(RV) Susquehanna,O,FMC,5,2.0,17.0,1.0,0.0,10.0,-25.0,Run,Rush,3.0,Frankie Negrini,,,,,,,Peyton Snopek,James Gilmartin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,0,,,,,,,
203,(RV) Susquehanna,O,FMC,5,2.0,17.0,2.0,2.0,7.0,-22.0,Run,Rush,2.0,Michael Ruisch,,,,,,,Colin Lavigne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,0,,,,,,,
204,(RV) Susquehanna,O,FMC,5,2.0,17.0,3.0,3.0,5.0,-20.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Samuel Darrell,,,,Kell Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game,0:00,0,21,21,0,1,1,0,,,,,,,
205,(RV) Susquehanna,K,FMC,5,2.0,,,4.0,5.0,-20.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,37.0,Good,,,,,,,,,0:00,0,21,21,0,1,1,0,,,,,,,
206,(RV) Susquehanna,O,FMC,5,2.0,18.0,1.0,0.0,10.0,25.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,J. Conyers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,24,21,3,1,1,1,,,,,,,
207,(RV) Susquehanna,O,FMC,5,2.0,18.0,2.0,2.0,10.0,25.0,Run,Rush,2.0,J. Conyers,,,,,,,Salvatore Gurna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,24,21,3,1,1,1,,,,,,,
208,(RV) Susquehanna,O,FMC,5,2.0,18.0,3.0,3.0,8.0,23.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,Naphtali Stine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,24,21,3,1,1,1,,,,,,,
209,(RV) Susquehanna,K,FMC,5,2.0,,,4.0,8.0,23.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,40.0,Good,,,,,,,,,0:00,0,24,21,3,1,1,1,,,,,,,
210,(RV) Susquehanna,O,FMC,5,3.0,19.0,1.0,0.0,,,Pass,Good,,,Logan Clouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,0:00,0,27,21,6,1,1,1,,,,,,,
211,(RV) Susquehanna,D,SUS,5,3.0,16.0,1.0,0.0,,,Pass,Good,,,Michael Ruisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,0:00,0,21,29,8,1,1,1,,,,,,,
212,(RV) Susquehanna,D,SUS,5,3.0,16.0,2.0,0.0,,,Pass,Good,,,Michael Ruisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,0:00,0,23,29,6,1,1,1,,,,,,,
213,(RV) Susquehanna,D,SUS,5,3.0,16.0,3.0,0.0,,,Pass,Good,,,Logan Clouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,0:00,0,25,29,4,1,1,1,,,,,,,
214,(RV) Susquehanna,D,SUS,5,3.0,16.0,4.0,0.0,,,Pass,No Good,,,Logan Clouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,0:00,0,27,29,2,1,1,1,,,,,,,
215,(RV) Susquehanna,D,SUS,5,3.0,16.0,5.0,0.0,,,Run,Good,,Frankie Negrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,0:00,0,27,29,2,1,1,1,,,,,,,
